budget,revenue,original_title,vote_average,release_year
30000000,57400547,The Quest,5.1,1996
50000000,60209334,Chain Reaction,5.3,1996
27000000,231976425,The English Patient,6.9,1996
55000000,121969216,Executive Decision,5.5,1996
92000000,494471524,Twister,5.9,1996
80000000,309492681,Ransom,6.2,1996
47000000,102825796,The Cable Guy,5.4,1996
44000000,165615285,Sleepers,7.2,1996
30000000,29359216,The Frighteners,6.5,1996
50000000,150270147,Broken Arrow,5.5,1996
50000000,42277365,Escape from L.A.,5.4,1996
36000000,20300385,The People vs. Larry Flynt,6.5,1996
25000000,14048372,The Arrival,5.7,1996
4500000,7011317,Bound,6.5,1996
200000,4505922,Swingers,6.9,1996
50000000,113309743,Striptease,4.4,1996
55000000,18626419,The Fan,5.6,1996
45000000,58620973,Jack,5.8,1996
30000000,102616183,Primal Fear,7.3,1996
46000000,100860818,Courage Under Fire,6.1,1996
9000000,41590886,Set  It Off,7,1996
15000000,24769466,The Craft,6.2,1996
4000000,16675000,Hellraiser: Bloodline,4.8,1996
27000000,25023434,Kingpin,6.4,1996
40000000,48093211,The Preacher's Wife,5.5,1996
25000000,22611954,Bulletproof,5.2,1996
15000000,5,Bordello of Blood,4.9,1996
55000000,141047179,Evita,5.9,1996
7000000,14702438,Flirting with Disaster,6.2,1996
2962051,3011195,Basquiat,6.7,1996
67000000,47267001,Last Man Standing,6,1996
25000000,51702483,Maximum Risk,5.1,1996
25000000,17193231,Fled,5.3,1996
3500000,9482579,She's the One,5.7,1996
13000000,17917287,The Crow: City of Angels,5.7,1996
7000000,560069,Bottle Rocket,6.7,1996
38000000,28921264,James and the Giant Peach,6.1,1996
6000000,22231658,Emma,6.5,1996
45000000,53854588,Tin Cup,5.6,1996
26000000,116400000,The First Wives Club,6.4,1996
3000000,4109095,Kama Sutra - A Tale of Love,6.1,1996
1000000,24475416,Sling Blade,6.9,1996
4500000,13417292,Secrets & Lies,6.7,1996
47000000,12379402,Mary Reilly,5.4,1996
50000000,75000000,The Ghost and the Darkness,6.3,1996
7000000,405000,Jude,6.7,1996
5000000,13269963,Lone Star,6.6,1996
25530000,20080020,Flipper,5.5,1996
50000000,22540359,The Chamber,6,1996
38000000,10300000,White Squall,6.2,1996
45000000,17300889,The Phantom,4.9,1996
38000000,17380126,Extreme Measures,5.3,1996
28000000,16900000,Michael Collins,6.1,1996
3000000,222559,Hard Eight,6.6,1996
5000000,42000000,Doctor Who,5.6,1996
3000000,2503829,Ridicule,6.6,1996
40000000,49627779,The Island of Dr. Moreau,4.6,1996
15000000,76382,Silent Trigger,4.6,1996
3000000,153155,Citizen Ruth,7,1996
13000000,4619014,Joe's Apartment,4.8,1996
7000000,1100000,Bad Moon,6,1996
25000000,10070000,Mrs. Winterbourne,5.2,1996
103000000,457640427,Gladiator,7.7,2000
9000000,39723096,Memento,7.9,2000
123000000,345141403,How the Grinch Stole Christmas,6.1,2000
90000000,429632142,Cast Away,7.3,2000
10000000,83557872,Snatch,7.5,2000
125000000,546388105,Mission: Impossible II,5.8,2000
48000000,90383208,Bedazzled,5.3,2000
19000000,278019771,Scary Movie,5.9,2000
100000000,169327687,The Emperor's New Groove,6.9,2000
70000000,374111707,What Women Want,6,2000
127500000,354248063,Dinosaur,6.1,2000
92000000,264105545,Charlie's Angels,5.5,2000
45000000,224834564,Chicken Run,6.3,2000
110000000,215294342,The Patriot,6.7,2000
23000000,53302314,Final Destination,6.2,2000
45000000,113916474,Coyote Ugly,6,2000
25000000,91036760,Romeo Must Die,5.8,2000
62000000,127666415,U-571,6.1,2000
5000000,110000000,Billy Elliot,7.1,2000
90000000,237202299,Gone In Sixty Seconds,6,2000
52000000,256271286,Erin Brockovich,6.9,2000
55000000,330444045,Meet the Parents,6.5,2000
26000000,71000000,"O Brother, Where Art Thou?",7.2,2000
23000000,53187659,Pitch Black,6.6,2000
26000000,28780255,Boiler Room,6.5,2000
95000000,76432727,The Road to El Dorado,6.8,2000
45000000,212000000,Miss Congeniality,6.1,2000
31000000,68106245,Frequency,6.8,2000
4500000,7390108,Requiem for a Dream,7.7,2000
40000000,55707411,Pay It Forward,6.8,2000
95000000,190213455,Hollow Man,5.3,2000
30000000,173959438,Big Momma's House,5.7,2000
7000000,34266564,American Psycho,7.1,2000
12800000,40031879,Dancer in the Dark,7.4,2000
16000000,119754278,Road Trip,5.7,2000
30000000,136706683,Remember the Titans,7.3,2000
10000000,12008642,The Gift,6.2,2000
80000000,39459427,The Legend of Bagger Vance,6.2,2000
48000000,207515725,Traffic,6.6,2000
13000000,73180723,"Dude, Whereâ€™s My Car?",5.1,2000
60000000,124745083,The Family Man,6.4,2000
82000000,96085477,The 6th Day,5.5,2000
15000000,35007180,The Skulls,5.9,2000
51000000,149270999,"Me, Myself & Irene",5.9,2000
55000000,56932305,Shanghai Noon,6.1,2000
75000000,248118121,Unbreakable,6.7,2000
65000000,128884132,Space Cowboys,6.2,2000
41300000,106371651,The Whole Nine Yards,6,2000
60000000,47383689,Almost Famous,7.3,2000
28000000,90449929,Bring It On,5.7,2000
25000000,152500343,Chocolat,6.6,2000
30000000,47126295,High Fidelity,7,2000
80000000,33463969,Red Planet,5.3,2000
90000000,60874615,Mission to Mars,5.6,2000
33000000,104155843,The Cell,5.7,2000
46000000,107196498,Shaft,5.3,2000
63600000,19412993,Get Carter,5.3,2000
83000000,59468275,The Flintstones in Viva Rock Vegas,4.4,2000
80000000,34566746,Thirteen Days,6.6,2000
40000000,144056873,The Beach,6.2,2000
120000000,325756637,The Perfect Storm,5.9,2000
75000000,36754634,Titan A.E.,6.1,2000
40000000,161834276,Scream 3,5.6,2000
75000000,215663859,Vertical Limit,6,2000
42000000,32168970,Reindeer Games,5.2,2000
30000000,45554533,The Tigger Movie,6.5,2000
11000000,59827328,Next Friday,6.6,2000
28000000,33000337,Dracula 2000,4.7,2000
16000000,109130,The Weight of Water,5.1,2000
14000000,38574362,Urban Legends: Final Cut,4.3,2000
32000000,48814909,Men of Honor,7,2000
100000000,155464351,What Lies Beneath,6.1,2000
60000000,71000000,Rules of Engagement,5.8,2000
43000000,80049764,Finding Forrester,6.9,2000
16000000,20627372,Boys and Girls,5.3,2000
85000000,183611771,102 Dalmatians,5,2000
84000000,123307945,Nutty Professor II: The Klumps,4.8,2000
30000000,37036004,Keeping the Faith,5.7,2000
90000000,14828081,Supernova,4.7,2000
35000000,36779296,Bounce,5.2,2000
40000000,30199105,The Art of War,5.7,2000
15000000,9902115,Whatever It Takes,5,2000
65000000,69700000,The Kid,5.9,2000
25000000,15843608,Highlander: Endgame,4.3,2000
20000000,27728118,Love & Basketball,7.3,2000
14000000,5108820,Gossip,5.3,2000
13500000,7060876,Quills,6.4,2000
25000000,24362772,The Next Best Thing,3.6,2000
35000000,15185241,Dungeons & Dragons,3.9,2000
24000000,13700000,The Ladies Man,5.4,2000
2000000,1568749,Hamlet,5,2000
25000000,260562,Under Suspicion,6,2000
24000000,12372410,Ready to Rumble,4.4,2000
18000000,17200925,Center Stage,7,2000
24000000,36609995,Return to Me,5.5,2000
10000000,26330482,Saving Grace,6.2,2000
1000000,1744858,The Broken Hearts Club: A Romantic Comedy,5.8,2000
16000000,15427192,Drowning Mona,4.5,2000
10000000,1631839,Gun Shy,5.1,2000
75000000,157299717,X-Men,6.6,2000
22000000,13555988,The Little Vampire,6.4,2000
8000000,8279017,Shadow of the Vampire,5.9,2000
76000000,35134820,The Adventures of Rocky & Bullwinkle,4,2000
7000000,3728888,The Big Kahuna,6.5,2000
40000000,36037909,Hanging Up,5.2,2000
15000000,5217498,The In Crowd,5.2,2000
28000000,32768670,Blade Runner,7.7,1982
10500000,792910554,E.T. the Extra-Terrestrial,7.2,1982
10000000,13782838,The Thing,7.5,1982
15000000,125212904,First Blood,7,1982
17000000,33000000,Tron,6.6,1982
17000000,124000000,Rocky III,6.5,1982
10700000,122200000,Poltergeist,6.8,1982
20000000,68851475,Conan the Barbarian,6.5,1982
1000000,78868508,48 Hrs.,6.1,1982
12000000,96800000,Star Trek II: The Wrath of Khan,7,1982
4500000,27092880,Fast Times at Ridgemont High,6.9,1982
15000000,40577001,The Dark Crystal,7.3,1982
22000000,77737889,Gandhi,7.1,1982
21000000,177200000,Tootsie,6.7,1982
7000000,14665733,The Secret of NIMH,7.3,1982
12000000,30036000,Sophie's Choice,7.1,1982
13200000,15171476,Grease 2,5.3,1982
8000000,21028755,Creepshow,6.7,1982
50000000,57059003,Annie,6.2,1982
6000000,10278575,The Year of Living Dangerously,6.7,1982
4000000,36690067,Friday the 13th Part III,5.7,1982
2500000,14400000,Halloween III: Season of the Witch,4.7,1982
16000000,53977250,The Verdict,7,1982
18000000,70687344,Firefox,5.1,1982
2,16,Death Wish 2,5.6,1982
3500000,20659423,The Man from Snowy River,6.2,1982
60000000,264118201,The Truman Show,7.6,1998
140000000,553799566,Armageddon,6.4,1998
90000000,304320254,Mulan,7.3,1998
45000000,131183530,Blade,6.3,1998
15000000,27739163,The Big Lebowski,7.6,1998
70000000,481840909,Saving Private Ryan,7.7,1998
33000000,244386864,Rush Hour,6.8,1998
120000000,363398565,A Bug's Life,6.6,1998
70000000,218613188,The Prince of Egypt,6.7,1998
60000000,171757863,Antz,6,1998
55000000,41610884,Ronin,6.6,1998
27000000,27200316,Dark City,7,1998
20000000,67200000,Wild Things,6.1,1998
23000000,369884651,There's Something About Mary,6.5,1998
66000000,189198313,The X Files,6.3,1998
20000000,23875127,American History X,8,1998
85000000,71485043,What Dreams May Come,6.7,1998
90000000,250649836,Enemy of the State,6.5,1998
75000000,140464664,Deep Impact,5.6,1998
80000000,136159423,Lost in Space,4.9,1998
50000000,44547681,The Negotiator,6.7,1998
90000000,142940100,Meet Joe Black,6.8,1998
140000000,285444603,Lethal Weapon 4,6.1,1998
65000000,40002112,I Still Know What You Did Last Summer,4.9,1998
130000000,379014294,Godzilla,5.1,1998
75000000,46683377,Practical Magic,6.2,1998
75000000,13100000,Sphere,5.6,1998
70000000,164000000,Six Days Seven Nights,5.6,1998
18500000,10680275,Fear and Loathing in Las Vegas,7.1,1998
25000000,289317794,Shakespeare in Love,6.7,1998
95000000,250288523,The Mask of Zorro,6.1,1998
23000000,185991646,The Waterboy,5.8,1998
60000000,128038368,A Perfect Murder,6.3,1998
60000,3221152,Pi,6.9,1998
55000000,198685114,City of Angels,6.4,1998
52000000,98126565,The Thin Red Line,6.8,1998
40000000,54682547,Small Soldiers,6.1,1998
71000000,294456605,Doctor Dolittle,5.3,1998
70000000,118000000,Star Trek: Insurrection,6.2,1998
65000000,250821495,You've Got Mail,6.2,1998
60000000,102367405,U.S. Marshals,6.1,1998
30000000,82150642,Elizabeth,6.8,1998
48000000,77745568,Out of Sight,6.3,1998
18000000,123306987,The Wedding Singer,6.4,1998
26000000,65705772,EverAfter,6.8,1998
50000000,202292902,Patch Adams,6.9,1998
14000000,72527595,Urban Legend,5.4,1998
12000000,22921898,Rounders,6.6,1998
15000000,17507368,Disturbing Behavior,5.6,1998
90000000,69131860,Babe: Pig in the City,5.1,1998
1350000,3897569,"Lock, Stock and Two Smoking Barrels",7.3,1998
17000000,30331165,A Night at the Roxbury,6.2,1998
60000000,186883563,The Horse Whisperer,7,1998
25000000,50671850,Bride of Chucky,5.4,1998
13000000,16757163,54,5.5,1998
25000000,55494066,Great Expectations,6.5,1998
70000000,116672912,The Siege,6,1998
73000000,103891409,Snake Eyes,5.6,1998
6000000,58000000,Sliding Doors,6.4,1998
60000000,48522832,The Avengers,4.6,1998
20000000,18253415,Simon Birch,6.9,1998
13000000,27007143,The Big Hit,6.1,1998
28000000,14051384,Blues Brothers 2000,5.6,1998
25000000,21567853,He Got Game,6.6,1998
70000000,19870567,Hard Rain,5.4,1998
70000000,56702901,A Civil Action,6,1998
3000000,2807390,Happiness,6.9,1998
30000000,19204929,The Replacement Killers,6.2,1998
15000000,40283321,The Faculty,6.1,1998
20000000,3970078,Playing by Heart,6.7,1998
10000000,25605015,Can't Hardly Wait,6.2,1998
17000000,55041738,Halloween: H20,5.7,1998
60000000,37141130,Psycho,4.9,1998
45000000,11203026,Deep Rising,5.8,1998
18000000,9495408,The Red Violin,6.6,1998
30000000,9898412,Very Bad Things,6.2,1998
75000000,14567883,Soldier,5.8,1998
5000000,5879254,The Opposite of Sex,5.4,1998
30000000,29202884,Bulworth,6.2,1998
1500000,2375097,Buffalo '66,6.9,1998
8000000,17460020,Half Baked,6.3,1998
10000000,6451628,Gods and Monsters,5.6,1998
25000000,777423,Without Limits,6,1998
10000000,19000000,Jane Austen's Mafia!,5.7,1998
5000000,1980338,Zero Effect,5.8,1998
2000000,124494,Six-String Samurai,5.8,1998
1500000,870751,Edge of Seventeen,4.8,1998
15000000,10443316,Home Fries,4.7,1998
1100000,631221,Strangeland,4.8,1998
15000000,46905889,The Object of My Affection,5.1,1998
27000000,76000000,The Newton Boys,6.4,1998
20000000,37672350,How Stella Got Her Groove Back,6.5,1998
40000000,211343479,The Little Mermaid,7.1,1989
48000000,474171806,Indiana Jones and the Last Crusade,7.4,1989
16000000,92823546,When Harry Met Sally...,7.1,1989
35000000,411348924,Batman,6.9,1989
40000000,332000000,Back to the Future Part II,7.2,1989
16400000,235860116,Dead Poets Society,7.9,1989
37000000,215394738,Ghostbusters II,6.2,1989
32000000,156167015,Licence to Kill,5.6,1989
27000000,71320000,National Lampoon's Christmas Vacation,7.2,1989
18000000,26828365,Glory,7.1,1989
70000000,90000098,The Abyss,6.9,1989
25000000,227853986,Lethal Weapon 2,6.5,1989
55000000,63408614,Tango & Cash,5.9,1989
10000000,40485039,Bill & Ted's Excellent Adventure,6.6,1989
7500000,296000000,Look Who's Talking,5.7,1989
32000000,222724172,"Honey, I Shrunk the Kids",5.9,1989
30000000,70200000,Star Trek V: The Final Frontier,5.3,1989
1500000,14697005,Kickboxer,6.2,1989
8000000,22168359,A Nightmare on Elm Street 5: The Dream Child,5.6,1989
500000,10166459,Cyborg,4.8,1989
18000000,36602000,The 'Burbs,6.4,1989
11500000,57469467,Pet Sematary,6.4,1989
18000000,46908987,"See No Evil, Hear No Evil",6.3,1989
14000000,161001698,Born on the Fourth of July,6.3,1989
15000000,79258538,Uncle Buck,6.6,1989
11000000,49797148,Major League,6.5,1989
6500000,30218387,Weekend at Bernie's,6.2,1989
18598420,78247647,K-9,5.5,1989
22500000,18671317,Casualties of War,6.5,1989
5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,4.7,1989
31000000,74134790,Always,5.8,1989
3000000,1145404,Miracle Mile,6.9,1989
13800000,27100027,All Dogs Go to Heaven,6.3,1989
30000000,60864870,Harlem Nights,5.9,1989
19000000,110879513,Sea of Love,6.7,1989
10000000,7825000,Dead Calm,6.3,1989
5000000,16554699,Shocker,5.9,1989
7500000,145793296,Driving Miss Daisy,6.9,1989
19000000,18254702,Crimes and Misdemeanors,6.9,1989
30000000,45892212,Black Rain,6,1989
645180,14743391,My Left Foot: The Story of Christy Brown,7.3,1989
6500000,37295445,Do the Right Thing,7.5,1989
5000000,11642254,Halloween 5: The Revenge of Michael Myers,5.2,1989
12000000,15942628,Next of Kin,5,1989
15000000,30050028,Road House,6.3,1989
8045760,35150960,Fletch Lives,5.9,1989
15000000,40590000,Three Fugitives,6.5,1989
33000000,1132112,Valmont,6.6,1989
2500000,4729352,Drugstore Cowboy,6.8,1989
6000000,14278900,The Wizard,6.5,1989
7000000,793775,Little Monsters,5.7,1989
25000000,377350553,Beauty and the Beast,7.3,1991
100000000,520000000,Terminator 2: Judgment Day,7.5,1991
70000000,300854823,Hook,6.5,1991
48000000,390493908,Robin Hood: Prince of Thieves,6.5,1991
30000000,15556340,Highlander II: The Quickening,4.8,1991
35000000,182300000,Cape Fear,6.9,1991
27000000,96900000,Star Trek VI: The Undiscovered Country,6.6,1991
23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,6.5,1991
24000000,83531958,Point Break,6.7,1991
75000000,152368585,Backdraft,6.2,1991
30000000,191502426,The Addams Family,6.6,1991
65000000,17218080,Hudson Hawk,5.6,1991
42000000,62000000,The Rocketeer,6.3,1991
16000000,45361000,Thelma & Louise,7,1991
38000000,34416893,The Doors,6.5,1991
25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6,1991
40000000,8479793,Nothing but Trouble,5.3,1991
19000000,272742922,The Silence of the Lambs,7.9,1991
9000000,6153939,Barton Fink,7,1991
11000000,34872033,Freddy's Dead: The Final Nightmare,5.4,1991
29000000,59509925,The Last Boy Scout,6.4,1991
40000000,205405498,JFK,7.2,1991
6500000,57504069,Boyz n the Hood,7.3,1991
23000000,7434726,Harley Davidson and the Marlboro Man,6.4,1991
15000000,30102717,Double Impact,5.1,1991
35000000,63710000,What About Bob?,6.8,1991
13000000,20560255,Child's Play 3,5.5,1991
26000000,124033791,City Slickers,6.1,1991
26000000,181096164,Hot Shots!,6.2,1991
11000000,2807854,Return to the Blue Lagoon,5,1991
11000000,119418501,Fried Green Tomatoes,7.3,1991
8000000,2275557,Showdown in Little Tokyo,5.4,1991
19000000,174999005,Sleeping with the Enemy,6.1,1991
18000000,11657385,Rock-A-Doodle,5.3,1991
24000000,41895491,The Fisher King,6.8,1991
10000000,25196249,Don't Tell Mom the Babysitter's Dead,5.9,1991
14000000,2735731,Shadows and Fog,6,1991
30000000,49114016,Bugsy,5.7,1991
6000000,1193062,Cool as Ice,3.9,1991
14000000,39673161,Out for Justice,5.6,1991
30000000,74787599,The Prince of Tides,5.9,1991
14000000,32482682,Jungle Fever,5.5,1991
8500000,47624253,New Jack City,6,1991
8000000,10400000,A Rage in Harlem,6,1991
35000000,23562716,Oscar,6.3,1991
23000000,20246790,Mobsters,6,1991
22000000,11511031,Shattered,6.5,1991
14000000,34793160,White Fang,6.5,1991
17000000,4603929,Dutch,6.6,1991
13000000,3752426,Mannequin Two: On the Move,4.8,1991
28000000,140767956,Die Hard,7.2,1988
18000000,151668774,Big,6.7,1988
12000000,78756177,The Naked Gun: From the Files of Police Squad!,6.8,1988
8000000,22433275,License to Drive,6.2,1988
15000000,73326666,Beetlejuice,7,1988
25000000,354825435,Rain Man,7.4,1988
1500000,11806119,Bloodsport,6.4,1988
39000000,288752301,Coming to America,6.4,1988
63000000,189015611,Rambo III,5.7,1988
15000000,216614388,Twins,5.5,1988
70000000,329803958,Who Framed Roger Rabbit,6.9,1988
12300000,84460846,The Land Before Time,6.9,1988
20000000,171504781,Cocktail,5.5,1988
9000000,44196684,Child's Play,6.2,1988
35000000,57269863,Willow,6.7,1988
7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,5.9,1988
7000000,50888000,Bull Durham,6.3,1988
29000000,34994648,Red Heat,5.6,1988
7500000,62493712,A Fish Called Wanda,6.8,1988
19000000,8247943,The Blob,6,1988
17500000,25024919,Cocoon: The Return,5.7,1988
15000000,34604000,Mississippi Burning,7.1,1988
28000000,103173635,Working Girl,6.4,1988
4000000,13008928,They Live,6.9,1988
3000000,7282851,Phantasm II,6.1,1988
5000000,17768757,Halloween 4: The Return of Michael Myers,5.9,1988
7000000,20256975,Action Jackson,5.4,1988
10000000,21486757,Married to the Mob,6,1988
2800000,19170001,Friday the 13th Part VII: The New Blood,5.4,1988
14000000,34670720,Dangerous Liaisons,6.7,1988
20000000,13854000,My Stepmother is an Alien,5.6,1988
20000000,17637950,Frantic,6.4,1988
6200000,9205924,Return of the Living Dead Part II,6.1,1988
10500000,14144000,Poltergeist III,4.4,1988
30000000,38413606,Midnight Run,6.9,1988
7500000,18869631,Above the Law,5.9,1988
7000000,8373585,The Last Temptation of Christ,6.7,1988
1300000,354704,Prison,6.8,1988
24000000,43455230,The Great Outdoors,6.2,1988
13000000,8038508,Dead Ringers,6.9,1988
6000000,28202109,Ernest Saves Christmas,5.2,1988
4000000,9797098,Bad Dreams,4.9,1988
1200000,3109904,Night of the Demons,5.4,1988
4000000,3468572,Talk Radio,5.5,1988
10000000,3916303,Earth Girls Are Easy,5.5,1988
15000000,21032267,Punchline,5.1,1988
4500000,3813293,Critters 2,4.5,1988
7000000,5344577,Monkey Shines,6,1988
2500000,589244,Powaqqatsi,7.2,1988
7000000,19595031,The Serpent and the Rainbow,5.7,1988
6000000,46616067,Colors,6.4,1988
20000000,51684798,Biloxi Blues,6.4,1988
2000000,725131,Vampire's Kiss,5.5,1988
2500000,1189315,The Lair of the White Worm,5.4,1988
15000000,6908797,A Cry in the Dark,5.5,1988
16000000,4192440,Red Scorpion,4.6,1988
5000000,3569939,The New Adventures of Pippi Longstocking,5.7,1988
18000000,98235548,Predator,7.1,1987
17000000,46357676,Full Metal Jacket,7.7,1987
6000000,213954274,Dirty Dancing,6.9,1987
22700000,38119483,Spaceballs,6.5,1987
40000000,191185897,The Living Daylights,6,1987
13000000,53000000,RoboCop,6.8,1987
3600000,5923044,Evil Dead II,7.5,1987
15000000,120207127,Lethal Weapon,6.6,1987
27000000,38122105,The Running Man,6.3,1987
23000000,51881013,Jaws: The Revenge,3.7,1987
16000000,30857814,The Princess Bride,7.5,1987
5000000,44793222,A Nightmare on Elm Street 3: Dream Warriors,6.2,1987
15000000,43848069,Wall Street,6.7,1987
20000000,299965036,Beverly Hills Cop II,6.1,1987
17000000,19300000,Superman IV: The Quest for Peace,4.3,1987
6000000,29180280,Raising Arizona,7,1987
25000000,76270454,The Untouchables,7.5,1987
13000000,123922370,"Good Morning, Vietnam",7,1987
23000000,43984230,The Last Emperor,7.1,1987
14000000,320145693,Fatal Attraction,6.4,1987
17000000,17185632,Angel Heart,6.7,1987
25000000,16057580,Over the Top,5.4,1987
8500000,32222567,The Lost Boys,6.5,1987
3500000,14000000,Creepshow 2,5.8,1987
1880006,26713187,Overboard,6.6,1987
3000000,3221568,Barfly,7.1,1987
20000000,51249404,Broadcast News,6.3,1987
18000000,39321715,Blind Date,5.6,1987
20000000,66673516,Dragnet,5.8,1987
15000000,13290368,The Pick-up Artist,5.6,1987
10000000,14000,Cherry 2000,6,1987
15000000,35509515,No Way Out,7,1987
12000000,110996879,The Secret of My Success,5.7,1987
11000000,168000000,Three Men and a Baby,6.1,1987
3000000,14182492,Prince of Darkness,6.5,1987
1000000,14564027,Hellraiser,6.7,1987
7200000,2300000,Mio min Mio,6.1,1987
6500000,54215416,La Bamba,6.9,1987
17000000,10278549,Someone to Watch Over Me,5.4,1987
18000000,18532286,Project X,6,1987
14000000,57915972,Throw Momma from the Train,5.8,1987
12000000,3769990,The Monster Squad,7,1987
1800000,31623833,Can't Buy Me Love,6.4,1987
6000000,42721196,Mannequin,5.6,1987
3000000,23509382,Ernest Goes to Camp,6.1,1987
250000,154323,"Silent Night, Deadly Night Part 2",5.5,1987
12000000,56715371,2001: A Space Odyssey,7.7,1968
5800000,33395426,Planet of the Apes,7.2,1968
5500000,42300873,Bullitt,6.7,1968
3200000,33395426,Rosemary's Baby,7.3,1968
10000000,16800000,Oliver!,6.2,1968
1800000,6800000,Hang 'em High,6.3,1968
7700000,21000000,Where Eagles Dare,6.9,1968
7000000,11000000,The Green Berets,5.6,1968
950000,814666,Charly,6,1968
13000000,47542841,The Godfather: Part II,8.1,1974
6000000,30000000,Chinatown,7.7,1974
7000000,97572000,The Man with the Golden Gun,6.1,1974
2800000,86273333,Young Frankenstein,7.5,1974
85000,30859000,The Texas Chain Saw Massacre,6.8,1974
1600000,4420000,The Conversation,7.2,1974
2600000,119500000,Blazing Saddles,7,1974
3000000,47000000,Airport 1975,6.1,1974
3000000,12800000,The Sugarland Express,6.1,1974
6500000,26533200,The Great Gatsby,6.1,1974
3000000,22000000,Death Wish,6.8,1974
14000000,116000000,The Towering Inferno,7.2,1974
7000000,79666653,Earthquake,6,1974
3000000,108981275,One Flew Over the Cuckoo's Nest,8,1975
7000000,470654000,Jaws,7.3,1975
400000,5028948,Monty Python and the Holy Grail,7.6,1975
1200000,112892319,The Rocky Horror Picture Show,7.1,1975
11000000,20000000,Barry Lyndon,7.2,1975
5000000,41833347,The Return of the Pink Panther,6.6,1975
2700000,5000000,Hard Times,5.9,1975
5000000,34251525,Tommy,6.1,1975
1800000,46665856,Dog Day Afternoon,7.2,1975
1100000,59600000,Dr. No,6.7,1962
15000000,70000000,Lawrence of Arabia,7.5,1962
2000000,13129846,To Kill a Mockingbird,7.7,1962
15000000,50000000,How the West Was Won,6.1,1962
3200000,8000000,The Man Who Shot Liberty Valance,7.1,1962
2650000,3100000,Birdman of Alcatraz,6.4,1962
500000,2500000,The Miracle Worker,6.8,1962
3500000,124900000,Goldfinger,7,1964
1800000,9440272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,7.7,1964
6000000,102272727,Mary Poppins,7.2,1964
500000,1000549,A Hard Day's Night,6.9,1964
2135161,7000000,Marnie,7.2,1964
17000000,72000000,My Fair Lady,7.1,1964
3000000,12000000,The Night of the Iguana,5.7,1964
2200000,26589000,A Clockwork Orange,7.7,1971
3000000,4000000,Willy Wonka & the Chocolate Factory,7.2,1971
7200000,116000000,Diamonds Are Forever,6.2,1971
4000000,35976000,Dirty Harry,7.2,1971
2500000,12348905,Escape from the Planet of the Apes,6.2,1971
2200000,3251794,Straw Dogs,6.8,1971
777000,2437000,THX 1138,6.1,1971
1800000,41158757,The French Connection,7,1971
725000,10600000,Play Misty for Me,5.8,1971
4000000,12121618,Shaft,6.2,1971
9000000,10404330,Fiddler on the Roof,6.6,1971
1300000,29133000,The Last Picture Show,7,1971
1300000,72266306,Vanishing Point,7.1,1971
65000000,261317921,Total Recall,6.8,1990
25000000,46836394,Goodfellas,8,1990
70000000,240031094,Die Hard 2,6.4,1990
40000000,244527583,Back to the Future Part III,6.9,1990
20000000,53000000,Edward Scissorhands,7.4,1990
14000000,463000000,Pretty Woman,6.9,1990
54000000,136766062,The Godfather: Part III,6.9,1990
22000000,424208848,Dances with Wolves,7.3,1990
22000000,505000000,Ghost,6.7,1990
13500000,201965915,Teenage Mutant Ninja Turtles,6.6,1990
20000000,61276872,Misery,7.5,1990
42000000,119946358,Rocky V,5.3,1990
13000000,35763605,Child's Play 2,5.9,1990
30,200,The Hunt for Red October,6.9,1990
35000000,57120318,Predator 2,5.7,1990
60000000,157920733,Days of Thunder,5.8,1990
14000000,5080409,Miller's Crossing,7.4,1990
50000000,41482207,Gremlins 2: The New Batch,6.1,1990
11000000,48572000,Tremors,6.3,1990
35000000,45681173,RoboCop 2,5.3,1990
32000000,16283667,The Neverending Story II: The Next Chapter,5.7,1990
38000000,153518974,Another 48 Hrs.,5.5,1990
6000000,24078196,Lionheart,5.8,1990
4000000,16853487,Death Warrant,5.4,1990
9500000,14560247,Wild at Heart,6.5,1990
26000000,61489265,Flatliners,6,1990
25000000,25965144,Jacob's Ladder,6.8,1990
11000000,8266343,Cry-Baby,6.4,1990
10000000,16153593,Mo' Better Blues,6,1990
7000000,9229401,Dark Angel,5.4,1990
47000000,103738726,Dick Tracy,5.7,1990
16000000,48878502,Darkman,6,1990
4200000,5835247,Night of the Living Dead,6.7,1990
47000000,15691192,The Bonfire of the Vanities,4.8,1990
12000000,46044400,Marked for Death,6,1990
15000000,201957688,Kindergarten Cop,5.7,1990
1000000,2554476,King of New York,6.2,1990
10500000,11582891,Graveyard Shift,4.7,1990
25000000,2075084,The Sheltering Sky,6.2,1990
1500000,5728953,Hardware,5.1,1990
3,16,Tales from the Darkside: The Movie,5.8,1990
10000000,47410000,Hard to Kill,5.4,1990
37931000,27931461,The Rescuers Down Under,6.4,1990
2500000,205068,Frankenhooker,5.6,1990
11000000,8862354,Nightbreed,6.2,1990
19000000,10000000,The Two Jakes,6,1990
49000000,20423389,The Adventures of Ford Fairlane,6.5,1990
20000000,15379253,Mr. Destiny,6.2,1990
22000000,39071603,Postcards from the Edge,6,1990
500000,3779620,Paris is Burning,7.6,1990
18000000,476684675,Home Alone,7,1990
