budget,revenue,original_title,vote_average,release_year
6.26,9.75,Bound,6.5,1996
0.28,6.26,Swingers,6.9,1996
69.51,157.53,Striptease,4.4,1996
76.46,25.89,The Fan,5.6,1996
62.56,81.5,Jack,5.8,1996
41.71,142.66,Primal Fear,7.3,1996
63.95,140.22,Courage Under Fire,6.1,1996
12.51,57.82,Set  It Off,7,1996
20.85,34.43,The Craft,6.2,1996
5.56,23.18,Hellraiser: Bloodline,4.8,1996
37.54,34.79,Kingpin,6.4,1996
55.61,66.86,The Preacher's Wife,5.5,1996
34.76,31.44,Bulletproof,5.2,1996
20.85,0,Bordello of Blood,4.9,1996
76.46,196.09,Evita,5.9,1996
9.73,20.44,Flirting with Disaster,6.2,1996
4.12,4.19,Basquiat,6.7,1996
93.14,65.71,Last Man Standing,6,1996
34.76,71.88,Maximum Risk,5.1,1996
34.76,23.9,Fled,5.3,1996
4.87,13.18,She's the One,5.7,1996
18.07,24.91,The Crow: City of Angels,5.7,1996
9.73,0.78,Bottle Rocket,6.7,1996
52.83,40.21,James and the Giant Peach,6.1,1996
8.34,30.91,Emma,6.5,1996
62.56,74.87,Tin Cup,5.6,1996
36.15,161.82,The First Wives Club,6.4,1996
4.17,5.71,Kama Sutra - A Tale of Love,6.1,1996
1.39,34.03,Sling Blade,6.9,1996
6.26,18.65,Secrets & Lies,6.7,1996
65.34,17.21,Mary Reilly,5.4,1996
69.51,104.27,The Ghost and the Darkness,6.3,1996
9.73,0.56,Jude,6.7,1996
6.95,18.45,Lone Star,6.6,1996
35.49,27.92,Flipper,5.5,1996
69.51,31.34,The Chamber,6,1996
52.83,14.32,White Squall,6.2,1996
62.56,24.05,The Phantom,4.9,1996
52.83,24.16,Extreme Measures,5.3,1996
38.93,23.49,Michael Collins,6.1,1996
4.17,0.31,Hard Eight,6.6,1996
6.95,58.39,Doctor Who,5.6,1996
4.17,3.48,Ridicule,6.6,1996
55.61,68.99,The Island of Dr. Moreau,4.6,1996
20.85,0.11,Silent Trigger,4.6,1996
4.17,0.21,Citizen Ruth,7,1996
18.07,6.42,Joe's Apartment,4.8,1996
9.73,1.53,Bad Moon,6,1996
34.76,14,Mrs. Winterbourne,5.2,1996
130.43,579.51,Gladiator,7.7,2000
11.4,50.3,Memento,7.9,2000
155.75,437.05,How the Grinch Stole Christmas,6.1,2000
113.97,544.04,Cast Away,7.3,2000
12.66,105.81,Snatch,7.5,2000
158.29,691.89,Mission: Impossible II,5.8,2000
60.78,114.45,Bedazzled,5.3,2000
24.06,352.05,Scary Movie,5.9,2000
126.63,214.42,The Emperor's New Groove,6.9,2000
88.64,473.73,What Women Want,6,2000
161.45,448.58,Dinosaur,6.1,2000
116.5,334.43,Charlie's Angels,5.5,2000
56.98,284.71,Chicken Run,6.3,2000
139.29,272.63,The Patriot,6.7,2000
29.12,67.5,Final Destination,6.2,2000
56.98,144.25,Coyote Ugly,6,2000
31.66,115.28,Romeo Must Die,5.8,2000
78.51,161.66,U-571,6.1,2000
6.33,139.29,Billy Elliot,7.1,2000
113.97,300.37,Gone In Sixty Seconds,6,2000
65.85,324.51,Erin Brockovich,6.9,2000
69.65,418.44,Meet the Parents,6.5,2000
32.92,89.91,"O Brother, Where Art Thou?",7.2,2000
29.12,67.35,Pitch Black,6.6,2000
32.92,36.44,Boiler Room,6.5,2000
120.3,96.79,The Road to El Dorado,6.8,2000
56.98,268.45,Miss Congeniality,6.1,2000
39.26,86.24,Frequency,6.8,2000
5.7,9.36,Requiem for a Dream,7.7,2000
50.65,70.54,Pay It Forward,6.8,2000
120.3,240.87,Hollow Man,5.3,2000
37.99,220.28,Big Momma's House,5.7,2000
8.86,43.39,American Psycho,7.1,2000
16.21,50.69,Dancer in the Dark,7.4,2000
20.26,151.64,Road Trip,5.7,2000
37.99,173.11,Remember the Titans,7.3,2000
12.66,15.21,The Gift,6.2,2000
101.3,49.97,The Legend of Bagger Vance,6.2,2000
60.78,262.78,Traffic,6.6,2000
16.46,92.67,"Dude, Whereâ€™s My Car?",5.1,2000
75.98,157.96,The Family Man,6.4,2000
103.84,121.67,The 6th Day,5.5,2000
18.99,44.33,The Skulls,5.9,2000
64.58,189.02,"Me, Myself & Irene",5.9,2000
69.65,72.09,Shanghai Noon,6.1,2000
94.97,314.19,Unbreakable,6.7,2000
82.31,163.2,Space Cowboys,6.2,2000
52.3,134.7,The Whole Nine Yards,6,2000
75.98,60,Almost Famous,7.3,2000
35.46,114.54,Bring It On,5.7,2000
31.66,193.11,Chocolat,6.6,2000
37.99,59.68,High Fidelity,7,2000
101.3,42.38,Red Planet,5.3,2000
113.97,77.09,Mission to Mars,5.6,2000
41.79,131.89,The Cell,5.7,2000
58.25,135.74,Shaft,5.3,2000
80.54,24.58,Get Carter,5.3,2000
105.1,75.3,The Flintstones in Viva Rock Vegas,4.4,2000
101.3,43.77,Thirteen Days,6.6,2000
50.65,182.42,The Beach,6.2,2000
151.96,412.5,The Perfect Storm,5.9,2000
94.97,46.54,Titan A.E.,6.1,2000
50.65,204.93,Scream 3,5.6,2000
94.97,273.09,Vertical Limit,6,2000
53.18,40.74,Reindeer Games,5.2,2000
37.99,57.69,The Tigger Movie,6.5,2000
13.93,75.76,Next Friday,6.6,2000
35.46,41.79,Dracula 2000,4.7,2000
20.26,0.14,The Weight of Water,5.1,2000
17.73,48.85,Urban Legends: Final Cut,4.3,2000
40.52,61.81,Men of Honor,7,2000
126.63,196.86,What Lies Beneath,6.1,2000
75.98,89.91,Rules of Engagement,5.8,2000
54.45,101.37,Finding Forrester,6.9,2000
20.26,26.12,Boys and Girls,5.3,2000
107.63,232.51,102 Dalmatians,5,2000
106.37,156.14,Nutty Professor II: The Klumps,4.8,2000
37.99,46.9,Keeping the Faith,5.7,2000
113.97,18.78,Supernova,4.7,2000
44.32,46.57,Bounce,5.2,2000
50.65,38.24,The Art of War,5.7,2000
18.99,12.54,Whatever It Takes,5,2000
82.31,88.26,The Kid,5.9,2000
31.66,20.06,Highlander: Endgame,4.3,2000
25.33,35.11,Love & Basketball,7.3,2000
17.73,6.47,Gossip,5.3,2000
17.09,8.94,Quills,6.4,2000
31.66,30.85,The Next Best Thing,3.6,2000
44.32,19.23,Dungeons & Dragons,3.9,2000
30.39,17.35,The Ladies Man,5.4,2000
2.53,1.99,Hamlet,5,2000
31.66,0.33,Under Suspicion,6,2000
30.39,15.67,Ready to Rumble,4.4,2000
22.79,21.78,Center Stage,7,2000
30.39,46.36,Return to Me,5.5,2000
12.66,33.34,Saving Grace,6.2,2000
1.27,2.21,The Broken Hearts Club: A Romantic Comed,5.8,2000
20.26,19.54,Drowning Mona,4.5,2000
12.66,2.07,Gun Shy,5.1,2000
94.97,199.19,X-Men,6.6,2000
27.86,17.17,The Little Vampire,6.4,2000
10.13,10.48,Shadow of the Vampire,5.9,2000
96.24,44.49,The Adventures of Rocky & Bullwinkle,4,2000
8.86,4.72,The Big Kahuna,6.5,2000
50.65,45.63,Hanging Up,5.2,2000
18.99,6.61,The In Crowd,5.2,2000
63.27,74.05,Blade Runner,7.7,1982
23.73,1791.69,E.T. the Extra-Terrestrial,7.2,1982
22.6,31.14,The Thing,7.5,1982
33.89,282.94,First Blood,7,1982
38.41,74.57,Tron,6.6,1982
38.41,280.2,Rocky III,6.5,1982
24.18,276.13,Poltergeist,6.8,1982
45.19,155.58,Conan the Barbarian,6.5,1982
2.26,178.21,48 Hrs.,6.1,1982
27.12,218.73,Star Trek II: The Wrath of Khan,7,1982
10.17,61.22,Fast Times at Ridgemont High,6.9,1982
33.89,91.69,The Dark Crystal,7.3,1982
49.71,175.66,Gandhi,7.1,1982
47.45,400.41,Tootsie,6.7,1982
15.82,33.14,The Secret of NIMH,7.3,1982
27.12,67.87,Sophie's Choice,7.1,1982
29.83,34.28,Grease 2,5.3,1982
18.08,47.52,Creepshow,6.7,1982
112.98,128.93,Annie,6.2,1982
13.56,23.23,The Year of Living Dangerously,6.7,1982
9.04,82.91,Friday the 13th Part III,5.7,1982
5.65,32.54,Halloween III: Season of the Witch,4.7,1982
36.15,121.97,The Verdict,7,1982
40.67,159.73,Firefox,5.1,1982
0,0,Death Wish 2,5.6,1982
7.91,46.68,The Man from Snowy River,6.2,1982
80.26,353.31,The Truman Show,7.6,1998
187.28,740.82,Armageddon,6.4,1998
120.39,407.09,Mulan,7.3,1998
60.2,175.48,Blade,6.3,1998
20.07,37.11,The Big Lebowski,7.6,1998
93.64,644.56,Saving Private Ryan,7.7,1998
44.14,326.92,Rush Hour,6.8,1998
160.52,486.12,A Bug's Life,6.6,1998
93.64,292.44,The Prince of Egypt,6.7,1998
80.26,229.76,Antz,6,1998
73.57,55.66,Ronin,6.6,1998
36.12,36.39,Dark City,7,1998
26.75,89.89,Wild Things,6.1,1998
30.77,494.79,There's Something About Mary,6.5,1998
88.29,253.09,The X Files,6.3,1998
26.75,31.94,American History X,8,1998
113.7,95.63,What Dreams May Come,6.7,1998
120.39,335.29,Enemy of the State,6.5,1998
100.33,187.9,Deep Impact,5.6,1998
107.02,182.14,Lost in Space,4.9,1998
66.88,59.59,The Negotiator,6.7,1998
120.39,191.21,Meet Joe Black,6.8,1998
187.28,381.84,Lethal Weapon 4,6.1,1998
86.95,53.51,I Still Know What You Did Last Summer,4.9,1998
173.9,507.01,Godzilla,5.1,1998
100.33,62.45,Practical Magic,6.2,1998
100.33,17.52,Sphere,5.6,1998
93.64,219.38,Six Days Seven Nights,5.6,1998
24.75,14.29,Fear and Loathing in Las Vegas,7.1,1998
33.44,387.02,Shakespeare in Love,6.7,1998
127.08,334.81,The Mask of Zorro,6.1,1998
30.77,248.8,The Waterboy,5.8,1998
80.26,171.28,A Perfect Murder,6.3,1998
0.08,4.31,Pi,6.9,1998
73.57,265.78,City of Angels,6.4,1998
69.56,131.26,The Thin Red Line,6.8,1998
53.51,73.15,Small Soldiers,6.1,1998
94.98,393.89,Doctor Dolittle,5.3,1998
93.64,157.85,Star Trek: Insurrection,6.2,1998
86.95,335.52,You've Got Mail,6.2,1998
80.26,136.94,U.S. Marshals,6.1,1998
40.13,109.89,Elizabeth,6.8,1998
64.21,104,Out of Sight,6.3,1998
24.08,164.95,The Wedding Singer,6.4,1998
34.78,87.89,EverAfter,6.8,1998
66.88,270.61,Patch Adams,6.9,1998
18.73,97.02,Urban Legend,5.4,1998
16.05,30.66,Rounders,6.6,1998
20.07,23.42,Disturbing Behavior,5.6,1998
120.39,92.48,Babe: Pig in the City,5.1,1998
1.81,5.21,"Lock, Stock and Two Smoking Barrels",7.3,1998
22.74,40.57,A Night at the Roxbury,6.2,1998
80.26,249.99,The Horse Whisperer,7,1998
33.44,67.78,Bride of Chucky,5.4,1998
17.39,22.42,54,5.5,1998
33.44,74.23,Great Expectations,6.5,1998
93.64,156.07,The Siege,6,1998
97.65,138.98,Snake Eyes,5.6,1998
8.03,77.59,Sliding Doors,6.4,1998
80.26,64.91,The Avengers,4.6,1998
26.75,24.42,Simon Birch,6.9,1998
17.39,36.13,The Big Hit,6.1,1998
37.46,18.8,Blues Brothers 2000,5.6,1998
33.44,28.85,He Got Game,6.6,1998
93.64,26.58,Hard Rain,5.4,1998
93.64,75.85,A Civil Action,6,1998
4.01,3.76,Happiness,6.9,1998
40.13,25.69,The Replacement Killers,6.2,1998
20.07,53.89,The Faculty,6.1,1998
26.75,5.31,Playing by Heart,6.7,1998
13.38,34.25,Can't Hardly Wait,6.2,1998
22.74,73.63,Halloween: H20,5.7,1998
80.26,49.68,Psycho,4.9,1998
60.2,14.99,Deep Rising,5.8,1998
24.08,12.7,The Red Violin,6.6,1998
40.13,13.24,Very Bad Things,6.2,1998
100.33,19.49,Soldier,5.8,1998
6.69,7.86,The Opposite of Sex,5.4,1998
40.13,39.06,Bulworth,6.2,1998
2.01,3.18,Buffalo '66,6.9,1998
10.7,23.36,Half Baked,6.3,1998
13.38,8.63,Gods and Monsters,5.6,1998
33.44,1.04,Without Limits,6,1998
13.38,25.42,Jane Austen's Mafia!,5.7,1998
6.69,2.65,Zero Effect,5.8,1998
2.68,0.17,Six-String Samurai,5.8,1998
2.01,1.16,Edge of Seventeen,4.8,1998
20.07,13.97,Home Fries,4.7,1998
1.47,0.84,Strangeland,4.8,1998
20.07,62.75,The Object of My Affection,5.1,1998
36.12,101.66,The Newton Boys,6.4,1998
26.75,50.39,How Stella Got Her Groove Back,6.5,1998
70.36,371.75,The Little Mermaid,7.1,1989
84.43,834.06,Indiana Jones and the Last Crusade,7.4,1989
28.14,163.28,When Harry Met Sally...,7.1,1989
61.56,723.56,Batman,6.9,1989
70.36,583.98,Back to the Future Part II,7.2,1989
28.85,414.87,Dead Poets Society,7.9,1989
65.08,378.88,Ghostbusters II,6.2,1989
56.29,274.7,Licence to Kill,5.6,1989
47.49,125.45,National Lampoon's Christmas Vacation,7.2,1989
31.66,47.19,Glory,7.1,1989
123.13,158.31,The Abyss,6.9,1989
43.97,400.79,Lethal Weapon 2,6.5,1989
96.74,111.53,Tango & Cash,5.9,1989
17.59,71.21,Bill & Ted's Excellent Adventure,6.6,1989
13.19,520.66,Look Who's Talking,5.7,1989
56.29,391.77,"Honey, I Shrunk the Kids",5.9,1989
52.77,123.48,Star Trek V: The Final Frontier,5.3,1989
2.64,25.85,Kickboxer,6.2,1989
14.07,38.99,A Nightmare on Elm Street 5: The Dream C,5.6,1989
0.88,17.88,Cyborg,4.8,1989
31.66,64.38,The 'Burbs,6.4,1989
20.23,101.09,Pet Sematary,6.4,1989
31.66,82.51,"See No Evil, Hear No Evil",6.3,1989
24.63,283.2,Born on the Fourth of July,6.3,1989
26.38,139.41,Uncle Buck,6.6,1989
19.35,87.59,Major League,6.5,1989
11.43,53.15,Weekend at Bernie's,6.2,1989
32.71,137.64,K-9,5.5,1989
39.58,32.84,Casualties of War,6.5,1989
8.79,24.63,Friday the 13th Part VIII: Jason Takes M,4.7,1989
54.53,130.4,Always,5.8,1989
5.28,2.01,Miracle Mile,6.9,1989
24.27,47.67,All Dogs Go to Heaven,6.3,1989
52.77,107.06,Harlem Nights,5.9,1989
33.42,195.04,Sea of Love,6.7,1989
17.59,13.76,Dead Calm,6.3,1989
8.79,29.12,Shocker,5.9,1989
13.19,256.45,Driving Miss Daisy,6.9,1989
33.42,32.11,Crimes and Misdemeanors,6.9,1989
52.77,80.72,Black Rain,6,1989
1.13,25.93,My Left Foot: The Story of Christy Brown,7.3,1989
11.43,65.6,Do the Right Thing,7.5,1989
8.79,20.48,Halloween 5: The Revenge of Michael Myer,5.2,1989
21.11,28.04,Next of Kin,5,1989
26.38,52.86,Road House,6.3,1989
14.15,61.83,Fletch Lives,5.9,1989
26.38,71.4,Three Fugitives,6.5,1989
58.05,1.99,Valmont,6.6,1989
4.4,8.32,Drugstore Cowboy,6.8,1989
10.55,25.12,The Wizard,6.5,1989
12.31,1.4,Little Monsters,5.7,1989
40.03,604.17,Beauty and the Beast,7.3,1991
160.11,832.57,Terminator 2: Judgment Day,7.5,1991
112.08,481.7,Hook,6.5,1991
76.85,625.22,Robin Hood: Prince of Thieves,6.5,1991
48.03,24.91,Highlander II: The Quickening,4.8,1991
56.04,291.88,Cape Fear,6.9,1991
43.23,155.15,Star Trek VI: The Undiscovered Country,6.6,1991
36.83,139.18,The Naked Gun 2Â½: The Smell of Fear,6.5,1991
38.43,133.74,Point Break,6.7,1991
120.08,243.96,Backdraft,6.2,1991
48.03,306.61,The Addams Family,6.6,1991
104.07,27.57,Hudson Hawk,5.6,1991
67.25,99.27,The Rocketeer,6.3,1991
25.62,72.63,Thelma & Louise,7,1991
60.84,55.1,The Doors,6.5,1991
40.03,0,Teenage Mutant Ninja Turtles II: The Sec,6,1991
64.04,13.58,Nothing but Trouble,5.3,1991
30.42,436.69,The Silence of the Lambs,7.9,1991
14.41,9.85,Barton Fink,7,1991
17.61,55.83,Freddy's Dead: The Final Nightmare,5.4,1991
46.43,95.28,The Last Boy Scout,6.4,1991
64.04,328.87,JFK,7.2,1991
10.41,92.07,Boyz n the Hood,7.3,1991
36.83,11.9,Harley Davidson and the Marlboro Man,6.4,1991
24.02,48.2,Double Impact,5.1,1991
56.04,102.01,What About Bob?,6.8,1991
20.81,32.92,Child's Play 3,5.5,1991
41.63,198.59,City Slickers,6.1,1991
41.63,289.95,Hot Shots!,6.2,1991
17.61,4.5,Return to the Blue Lagoon,5,1991
17.61,191.2,Fried Green Tomatoes,7.3,1991
12.81,3.64,Showdown in Little Tokyo,5.4,1991
30.42,280.19,Sleeping with the Enemy,6.1,1991
28.82,18.66,Rock-A-Doodle,5.3,1991
38.43,67.08,The Fisher King,6.8,1991
16.01,40.34,Don't Tell Mom the Babysitter's Dead,5.9,1991
22.42,4.38,Shadows and Fog,6,1991
48.03,78.64,Bugsy,5.7,1991
9.61,1.91,Cool as Ice,3.9,1991
22.42,63.52,Out for Justice,5.6,1991
48.03,119.74,The Prince of Tides,5.9,1991
22.42,52.01,Jungle Fever,5.5,1991
13.61,76.25,New Jack City,6,1991
12.81,16.65,A Rage in Harlem,6,1991
56.04,37.73,Oscar,6.3,1991
36.83,32.42,Mobsters,6,1991
35.22,18.43,Shattered,6.5,1991
22.42,55.71,White Fang,6.5,1991
27.22,7.37,Dutch,6.6,1991
20.81,6.01,Mannequin Two: On the Move,4.8,1991
51.63,259.56,Die Hard,7.2,1988
33.19,279.66,Big,6.7,1988
22.13,145.22,The Naked Gun: From the Files of Police ,6.8,1988
14.75,41.36,License to Drive,6.2,1988
27.66,135.21,Beetlejuice,7,1988
46.1,654.26,Rain Man,7.4,1988
2.77,21.77,Bloodsport,6.4,1988
71.91,532.43,Coming to America,6.4,1988
116.17,348.52,Rambo III,5.7,1988
27.66,399.41,Twins,5.5,1988
129.07,608.12,Who Framed Roger Rabbit,6.9,1988
22.68,155.74,The Land Before Time,6.9,1988
36.88,316.24,Cocktail,5.5,1988
16.6,81.49,Child's Play,6.2,1988
64.54,105.6,Willow,6.7,1988
12.91,133.68,A Nightmare on Elm Street 4: The Dream M,5.9,1988
12.91,93.83,Bull Durham,6.3,1988
53.47,64.53,Red Heat,5.6,1988
13.83,115.23,A Fish Called Wanda,6.8,1988
35.03,15.21,The Blob,6,1988
32.27,46.14,Cocoon: The Return,5.7,1988
27.66,63.81,Mississippi Burning,7.1,1988
51.63,190.24,Working Girl,6.4,1988
7.38,23.99,They Live,6.9,1988
5.53,13.43,Phantasm II,6.1,1988
9.22,32.76,Halloween 4: The Return of Michael Myers,5.9,1988
12.91,37.35,Action Jackson,5.4,1988
18.44,39.62,Married to the Mob,6,1988
5.16,35.35,Friday the 13th Part VII: The New Blood,5.4,1988
25.81,63.93,Dangerous Liaisons,6.7,1988
36.88,25.55,My Stepmother is an Alien,5.6,1988
36.88,32.52,Frantic,6.4,1988
11.43,16.97,Return of the Living Dead Part II,6.1,1988
19.36,26.08,Poltergeist III,4.4,1988
55.32,70.83,Midnight Run,6.9,1988
13.83,34.79,Above the Law,5.9,1988
12.91,15.44,The Last Temptation of Christ,6.7,1988
2.4,0.65,Prison,6.8,1988
44.25,80.13,The Great Outdoors,6.2,1988
23.97,14.82,Dead Ringers,6.9,1988
11.06,52,Ernest Saves Christmas,5.2,1988
7.38,18.06,Bad Dreams,4.9,1988
2.21,5.73,Night of the Demons,5.4,1988
7.38,6.4,Talk Radio,5.5,1988
18.44,7.22,Earth Girls Are Easy,5.5,1988
27.66,38.78,Punchline,5.1,1988
8.3,7.03,Critters 2,4.5,1988
12.91,9.85,Monkey Shines,6,1988
4.61,1.09,Powaqqatsi,7.2,1988
12.91,36.13,The Serpent and the Rainbow,5.7,1988
11.06,85.95,Colors,6.4,1988
36.88,95.3,Biloxi Blues,6.4,1988
3.69,1.34,Vampire's Kiss,5.5,1988
4.61,2.19,The Lair of the White Worm,5.4,1988
27.66,12.74,A Cry in the Dark,5.5,1988
29.5,7.73,Red Scorpion,4.6,1988
9.22,6.58,The New Adventures of Pippi Longstocking,5.7,1988
34.54,188.52,Predator,7.1,1987
32.62,88.96,Full Metal Jacket,7.7,1987
11.51,410.6,Dirty Dancing,6.9,1987
43.56,73.15,Spaceballs,6.5,1987
76.76,366.9,The Living Daylights,6,1987
24.95,101.71,RoboCop,6.8,1987
6.91,11.37,Evil Dead II,7.5,1987
28.79,230.69,Lethal Weapon,6.6,1987
51.82,73.16,The Running Man,6.3,1987
44.14,99.56,Jaws: The Revenge,3.7,1987
30.71,59.22,The Princess Bride,7.5,1987
9.6,85.96,A Nightmare on Elm Street 3: Dream Warri,6.2,1987
28.79,84.15,Wall Street,6.7,1987
38.38,575.66,Beverly Hills Cop II,6.1,1987
32.62,37.04,Superman IV: The Quest for Peace,4.3,1987
11.51,56,Raising Arizona,7,1987
47.98,146.37,The Untouchables,7.5,1987
24.95,237.82,"Good Morning, Vietnam",7,1987
44.14,84.41,The Last Emperor,7.1,1987
26.87,614.39,Fatal Attraction,6.4,1987
32.62,32.98,Angel Heart,6.7,1987
47.98,30.82,Over the Top,5.4,1987
16.31,61.84,The Lost Boys,6.5,1987
6.72,26.87,Creepshow 2,5.8,1987
3.61,51.26,Overboard,6.6,1987
5.76,6.18,Barfly,7.1,1987
38.38,98.35,Broadcast News,6.3,1987
34.54,75.46,Blind Date,5.6,1987
38.38,127.95,Dragnet,5.8,1987
28.79,25.51,The Pick-up Artist,5.6,1987
19.19,0.03,Cherry 2000,6,1987
28.79,68.15,No Way Out,7,1987
23.03,213.01,The Secret of My Success,5.7,1987
21.11,322.41,Three Men and a Baby,6.1,1987
5.76,27.22,Prince of Darkness,6.5,1987
1.92,27.95,Hellraiser,6.7,1987
13.82,4.41,Mio min Mio,6.1,1987
12.47,104.04,La Bamba,6.9,1987
32.62,19.73,Someone to Watch Over Me,5.4,1987
34.54,35.56,Project X,6,1987
26.87,111.15,Throw Momma from the Train,5.8,1987
23.03,7.23,The Monster Squad,7,1987
3.45,60.69,Can't Buy Me Love,6.4,1987
11.51,81.99,Mannequin,5.6,1987
5.76,45.12,Ernest Goes to Camp,6.1,1987
0.48,0.3,"Silent Night, Deadly Night Part 2",5.5,1987
75.23,355.55,2001: A Space Odyssey,7.7,1968
36.36,209.35,Planet of the Apes,7.2,1968
34.48,265.18,Bullitt,6.7,1968
20.06,209.35,Rosemary's Baby,7.3,1968
62.69,105.32,Oliver!,6.2,1968
11.28,42.63,Hang 'em High,6.3,1968
48.27,131.65,Where Eagles Dare,6.9,1968
43.88,68.96,The Green Berets,5.6,1968
5.96,5.11,Charly,6,1968
57.49,210.25,The Godfather: Part II,8.1,1974
26.53,132.67,Chinatown,7.7,1974
30.96,431.49,The Man with the Golden Gun,6.1,1974
12.38,381.53,Young Frankenstein,7.5,1974
0.38,136.47,The Texas Chain Saw Massacre,6.8,1974
7.08,19.55,The Conversation,7.2,1974
11.5,528.46,Blazing Saddles,7,1974
13.27,207.85,Airport 1975,6.1,1974
13.27,56.61,The Sugarland Express,6.1,1974
28.74,117.34,The Great Gatsby,6.1,1974
13.27,97.29,Death Wish,6.8,1974
61.91,512.98,The Towering Inferno,7.2,1974
30.96,352.31,Earthquake,6,1974
12.16,441.57,One Flew Over the Cuckoo's Nest,8,1975
28.36,1907.01,Jaws,7.3,1975
1.62,20.38,Monty Python and the Holy Grail,7.6,1975
4.86,457.42,The Rocky Horror Picture Show,7.1,1975
44.57,81.04,Barry Lyndon,7.2,1975
20.26,169.5,The Return of the Pink Panther,6.6,1975
10.94,20.26,Hard Times,5.9,1975
20.26,138.78,Tommy,6.1,1975
7.29,189.08,Dog Day Afternoon,7.2,1975
7.93,429.62,Dr. No,6.7,1962
108.13,504.59,Lawrence of Arabia,7.5,1962
14.42,94.65,To Kill a Mockingbird,7.7,1962
108.13,360.42,How the West Was Won,6.1,1962
23.07,57.67,The Man Who Shot Liberty Valance,7.1,1962
19.1,22.35,Birdman of Alcatraz,6.4,1962
3.6,18.02,The Miracle Worker,6.8,1962
24.61,878.08,Goldfinger,7,1964
12.65,66.37,Dr. Strangelove or: How I Learned to Sto,7.7,1964
42.18,719,Mary Poppins,7.2,1964
3.52,7.03,A Hard Day's Night,6.9,1964
15.01,49.21,Marnie,7.2,1964
119.51,506.18,My Fair Lady,7.1,1964
21.09,84.36,The Night of the Iguana,5.7,1964
11.85,143.19,A Clockwork Orange,7.7,1971
16.16,21.54,Willy Wonka & the Chocolate Factory,7.2,1971
38.77,624.68,Diamonds Are Forever,6.2,1971
21.54,193.74,Dirty Harry,7.2,1971
13.46,66.5,Escape from the Planet of the Apes,6.2,1971
11.85,17.51,Straw Dogs,6.8,1971
4.18,13.12,THX 1138,6.1,1971
9.69,221.65,The French Connection,7,1971
3.9,57.08,Play Misty for Me,5.8,1971
21.54,65.28,Shaft,6.2,1971
48.47,56.03,Fiddler on the Roof,6.6,1971
7,156.89,The Last Picture Show,7,1971
7,389.17,Vanishing Point,7.1,1971
108.48,436.11,Total Recall,6.8,1990
41.72,78.17,Goodfellas,8,1990
116.82,400.59,Die Hard 2,6.4,1990
66.76,408.09,Back to the Future Part III,6.9,1990
33.38,88.45,Edward Scissorhands,7.4,1990
23.36,772.7,Pretty Woman,6.9,1990
90.12,228.25,The Godfather: Part III,6.9,1990
36.72,707.96,Dances with Wolves,7.3,1990
36.72,842.79,Ghost,6.7,1990
22.53,337.06,Teenage Mutant Ninja Turtles,6.6,1990
33.38,102.26,Misery,7.5,1990
70.09,200.18,Rocky V,5.3,1990
21.7,59.69,Child's Play 2,5.9,1990
0,0,The Hunt for Red October,6.9,1990
58.41,95.33,Predator 2,5.7,1990
100.13,263.55,Days of Thunder,5.8,1990
23.36,8.48,Miller's Crossing,7.4,1990
83.44,69.23,Gremlins 2: The New Batch,6.1,1990
18.36,81.06,Tremors,6.3,1990
58.41,76.24,RoboCop 2,5.3,1990
53.4,27.18,The Neverending Story II: The Next Chapt,5.7,1990
63.42,256.21,Another 48 Hrs.,5.5,1990
10.01,40.18,Lionheart,5.8,1990
6.68,28.13,Death Warrant,5.4,1990
15.85,24.3,Wild at Heart,6.5,1990
43.39,102.62,Flatliners,6,1990
41.72,43.33,Jacob's Ladder,6.8,1990
18.36,13.8,Cry-Baby,6.4,1990
16.69,26.96,Mo' Better Blues,6,1990
11.68,15.4,Dark Angel,5.4,1990
78.44,173.13,Dick Tracy,5.7,1990
26.7,81.57,Darkman,6,1990
7.01,9.74,Night of the Living Dead,6.7,1990
78.44,26.19,The Bonfire of the Vanities,4.8,1990
20.03,76.84,Marked for Death,6,1990
25.03,337.05,Kindergarten Cop,5.7,1990
1.67,4.26,King of New York,6.2,1990
17.52,19.33,Graveyard Shift,4.7,1990
41.72,3.46,The Sheltering Sky,6.2,1990
2.5,9.56,Hardware,5.1,1990
0,0,Tales from the Darkside: The Movie,5.8,1990
16.69,79.12,Hard to Kill,5.4,1990
63.3,46.61,The Rescuers Down Under,6.4,1990
4.17,0.34,Frankenhooker,5.6,1990
18.36,14.79,Nightbreed,6.2,1990
31.71,16.69,The Two Jakes,6,1990
81.78,34.08,The Adventures of Ford Fairlane,6.5,1990
33.38,25.67,Mr. Destiny,6.2,1990
36.72,65.21,Postcards from the Edge,6,1990
0.83,6.31,Paris is Burning,7.6,1990
30.04,795.54,Home Alone,7,1990
51.74,59.11,Mermaids,6.5,1990
4.17,44.04,House Party,6.6,1990
29.18,1574.81,One Hundred and One Dalmatians,6.6,1961
18.24,69.3,Breakfast at Tiffany's,7.4,1961
43.77,318.47,West Side Story,6.6,1961
43.77,210.82,The Guns of Navarone,7,1961
21.88,72.95,Judgment at Nuremberg,6.7,1961
36.74,105.65,King of Kings,5.9,1961
1.46,14.59,The Pit and the Pendulum,6.3,1961
43.77,31.37,One-Eyed Jacks,6.1,1961
21.88,29.18,"One, Two, Three",7.5,1961
21.16,36.47,Pocketful of Miracles,6.1,1961
